"date","plot.nm","treatment","vwc"
2019-04-22,36,"C+",0.122583333333333
2019-04-22,38,"OC+",0.105416666666667
2019-04-22,39,"C-",0.102
2019-04-22,41,"R+",0.095625
2019-04-22,42,"OC+",0.127625
2019-04-22,45,"S-",0.114333333333333
2019-04-22,47,"V-",0.130583333333333
2019-04-22,48,"I-",0.123958333333333
2019-04-22,53,"C-",0.143166666666667
2019-04-22,54,"V+",0.149041666666667
2019-04-22,56,"R-",0.117395833333333
2019-04-22,58,"OC-",0.1015
2019-04-23,2,"C-",0.1074375
2019-04-23,4,"R+",0.06125
2019-04-23,5,"R-",0.0581666666666667
2019-04-23,7,"OC-",0.0696041666666667
2019-04-23,8,"V+",0.106583333333333
2019-04-23,12,"C+",0.0998333333333333
2019-04-23,13,"V+",0.152
2019-04-23,14,"I-",0.122104166666667
2019-04-23,16,"V-",0.122416666666667
2019-04-23,17,"S-",0.0778541666666667
2019-04-23,21,"OC-",0.1271875
2019-04-23,22,"S-",0.124708333333333
2019-04-23,23,"OC+",0.12375
2019-04-23,27,"C+",0.07475
2019-04-23,30,"R-",0.0642291666666667
2019-04-23,32,"I-",0.109354166666667
2019-04-23,33,"V-",0.124479166666667
2019-04-23,35,"R+",0.104375
2019-04-23,36,"C+",0.1205
2019-04-23,38,"OC+",0.102916666666667
2019-04-23,39,"C-",0.0989375
2019-04-23,41,"R+",0.095
2019-04-23,42,"OC+",0.125833333333333
2019-04-23,45,"S-",0.111395833333333
2019-04-23,47,"V-",0.12725
2019-04-23,48,"I-",0.120416666666667
2019-04-23,53,"C-",0.141166666666667
2019-04-23,54,"V+",0.146833333333333
2019-04-23,56,"R-",0.116
2019-04-23,58,"OC-",0.0993958333333333
2019-04-24,2,"C-",0.104645833333333
2019-04-24,4,"R+",0.0607083333333333
2019-04-24,5,"R-",0.0581458333333333
2019-04-24,7,"OC-",0.0674375
2019-04-24,8,"V+",0.101833333333333
2019-04-24,12,"C+",0.0974166666666667
2019-04-24,13,"V+",0.148375
2019-04-24,14,"I-",0.119104166666667
2019-04-24,16,"V-",0.1185625
2019-04-24,17,"S-",0.0759583333333333
2019-04-24,21,"OC-",0.124854166666667
2019-04-24,22,"S-",0.122291666666667
2019-04-24,23,"OC+",0.121166666666667
2019-04-24,27,"C+",0.0730416666666667
2019-04-24,30,"R-",0.0622916666666667
2019-04-24,32,"I-",0.106875
2019-04-24,33,"V-",0.1213125
2019-04-24,35,"R+",0.102791666666667
2019-04-24,36,"C+",0.118416666666667
2019-04-24,38,"OC+",0.100291666666667
2019-04-24,39,"C-",0.0962083333333333
2019-04-24,41,"R+",0.094375
2019-04-24,42,"OC+",0.124333333333333
2019-04-24,45,"S-",0.108791666666667
2019-04-24,47,"V-",0.124020833333333
2019-04-24,48,"I-",0.11725
2019-04-24,53,"C-",0.139291666666667
2019-04-24,54,"V+",0.144875
2019-04-24,56,"R-",0.1148125
2019-04-24,58,"OC-",0.0973125
2019-04-25,2,"C-",0.101020833333333
2019-04-25,4,"R+",0.0599583333333333
2019-04-25,5,"R-",0.0575208333333333
2019-04-25,7,"OC-",0.0647916666666667
2019-04-25,8,"V+",0.0962083333333333
2019-04-25,12,"C+",0.09425
2019-04-25,13,"V+",0.144083333333333
2019-04-25,14,"I-",0.115020833333333
2019-04-25,16,"V-",0.113916666666667
2019-04-25,17,"S-",0.0735
2019-04-25,21,"OC-",0.121833333333333
2019-04-25,22,"S-",0.119270833333333
2019-04-25,23,"OC+",0.117708333333333
2019-04-25,27,"C+",0.071
2019-04-25,30,"R-",0.0599791666666667
2019-04-25,32,"I-",0.1036875
2019-04-25,33,"V-",0.117166666666667
2019-04-25,35,"R+",0.101083333333333
2019-04-25,36,"C+",0.115458333333333
2019-04-25,38,"OC+",0.09725
2019-04-25,39,"C-",0.0928541666666667
2019-04-25,41,"R+",0.093375
2019-04-25,42,"OC+",0.122083333333333
2019-04-25,45,"S-",0.1050625
2019-04-25,47,"V-",0.119916666666667
2019-04-25,48,"I-",0.112729166666667
2019-04-25,53,"C-",0.1363125
2019-04-25,54,"V+",0.142041666666667
2019-04-25,56,"R-",0.1129375
2019-04-25,58,"OC-",0.0945
2019-04-26,2,"C-",0.0972708333333333
2019-04-26,4,"R+",0.0592083333333333
2019-04-26,5,"R-",0.0572708333333333
2019-04-26,7,"OC-",0.0623541666666667
2019-04-26,8,"V+",0.090125
2019-04-26,12,"C+",0.0909583333333333
2019-04-26,13,"V+",0.139458333333333
2019-04-26,14,"I-",0.111
2019-04-26,16,"V-",0.109255952380952
2019-04-26,17,"S-",0.0711875
2019-04-26,21,"OC-",0.118416666666667
2019-04-26,22,"S-",0.115875
2019-04-26,23,"OC+",0.113916666666667
2019-04-26,27,"C+",0.0690416666666667
2019-04-26,30,"R-",0.05775
2019-04-26,32,"I-",0.100083333333333
2019-04-26,33,"V-",0.112625
2019-04-26,35,"R+",0.0995833333333333
2019-04-26,36,"C+",0.112166666666667
2019-04-26,38,"OC+",0.094125
2019-04-26,39,"C-",0.0892083333333333
2019-04-26,41,"R+",0.0926666666666667
2019-04-26,42,"OC+",0.119583333333333
2019-04-26,45,"S-",0.1010625
2019-04-26,47,"V-",0.115583333333333
2019-04-26,48,"I-",0.108375
2019-04-26,53,"C-",0.133104166666667
2019-04-26,54,"V+",0.138666666666667
2019-04-26,56,"R-",0.111229166666667
2019-04-26,58,"OC-",0.0915625
2019-04-27,2,"C-",0.0933333333333333
2019-04-27,4,"R+",0.058
2019-04-27,5,"R-",0.0559791666666667
2019-04-27,7,"OC-",0.059625
2019-04-27,8,"V+",0.0837083333333333
2019-04-27,12,"C+",0.087875
2019-04-27,13,"V+",0.13475
2019-04-27,14,"I-",0.106645833333333
2019-04-27,16,"V-",0.103541666666667
2019-04-27,17,"S-",0.0685208333333333
2019-04-27,21,"OC-",0.114958333333333
2019-04-27,22,"S-",0.111854166666667
2019-04-27,23,"OC+",0.110458333333333
2019-04-27,27,"C+",0.0673333333333333
2019-04-27,30,"R-",0.0553958333333333
2019-04-27,32,"I-",0.0962708333333333
2019-04-27,33,"V-",0.1081875
2019-04-27,35,"R+",0.0973333333333333
2019-04-27,36,"C+",0.108791666666667
2019-04-27,38,"OC+",0.0911666666666667
2019-04-27,39,"C-",0.0854583333333333
2019-04-27,41,"R+",0.09125
2019-04-27,42,"OC+",0.116666666666667
2019-04-27,45,"S-",0.0971666666666667
2019-04-27,47,"V-",0.11125
2019-04-27,48,"I-",0.103916666666667
2019-04-27,53,"C-",0.129791666666667
2019-04-27,54,"V+",0.135333333333333
2019-04-27,56,"R-",0.108708333333333
2019-04-27,58,"OC-",0.0884375
2019-04-28,2,"C-",0.09075
2019-04-28,4,"R+",0.0570416666666667
2019-04-28,5,"R-",0.0549791666666667
2019-04-28,7,"OC-",0.058
2019-04-28,8,"V+",0.0793333333333333
2019-04-28,12,"C+",0.08575
2019-04-28,13,"V+",0.131
2019-04-28,14,"I-",0.103520833333333
2019-04-28,16,"V-",0.100333333333333
2019-04-28,17,"S-",0.0668125
2019-04-28,21,"OC-",0.1125625
2019-04-28,22,"S-",0.109083333333333
2019-04-28,23,"OC+",0.108166666666667
2019-04-28,27,"C+",0.066
2019-04-28,30,"R-",0.0540625
2019-04-28,32,"I-",0.0935625
2019-04-28,33,"V-",0.104958333333333
2019-04-28,35,"R+",0.095625
2019-04-28,36,"C+",0.106583333333333
2019-04-28,38,"OC+",0.0894583333333333
2019-04-28,39,"C-",0.0829166666666667
2019-04-28,41,"R+",0.0897916666666667
2019-04-28,42,"OC+",0.114791666666667
2019-04-28,45,"S-",0.0946875
2019-04-28,47,"V-",0.107895833333333
2019-04-28,48,"I-",0.100895833333333
2019-04-28,53,"C-",0.127291666666667
2019-04-28,54,"V+",0.132875
2019-04-28,56,"R-",0.10675
2019-04-28,58,"OC-",0.0865
2019-04-29,2,"C-",0.0889166666666667
2019-04-29,4,"R+",0.0565416666666667
2019-04-29,5,"R-",0.054875
2019-04-29,7,"OC-",0.0571041666666667
2019-04-29,8,"V+",0.07575
2019-04-29,12,"C+",0.0845
2019-04-29,13,"V+",0.127666666666667
2019-04-29,14,"I-",0.101104166666667
2019-04-29,16,"V-",0.0977291666666667
2019-04-29,17,"S-",0.0658125
2019-04-29,21,"OC-",0.1110625
2019-04-29,22,"S-",0.106958333333333
2019-04-29,23,"OC+",0.106791666666667
2019-04-29,27,"C+",0.0653333333333333
2019-04-29,30,"R-",0.0530625
2019-04-29,32,"I-",0.0916041666666667
2019-04-29,33,"V-",0.102354166666667
2019-04-29,35,"R+",0.0947083333333333
2019-04-29,36,"C+",0.104791666666667
2019-04-29,38,"OC+",0.0883333333333333
2019-04-29,39,"C-",0.0810833333333333
2019-04-29,41,"R+",0.0892916666666667
2019-04-29,42,"OC+",0.113416666666667
2019-04-29,45,"S-",0.0927083333333333
2019-04-29,47,"V-",0.105291666666667
2019-04-29,48,"I-",0.0985833333333333
2019-04-29,53,"C-",0.125395833333333
2019-04-29,54,"V+",0.131
2019-04-29,56,"R-",0.105791666666667
2019-04-29,58,"OC-",0.0849375
2019-04-30,2,"C-",0.0878571428571429
2019-04-30,4,"R+",0.0562857142857143
2019-04-30,5,"R-",0.0545714285714286
2019-04-30,7,"OC-",0.0562857142857143
2019-04-30,8,"V+",0.0732857142857143
2019-04-30,12,"C+",0.084
2019-04-30,13,"V+",0.126
2019-04-30,14,"I-",0.1
2019-04-30,16,"V-",0.0959821428571428
2019-04-30,17,"S-",0.0650714285714286
2019-04-30,21,"OC-",0.110357142857143
2019-04-30,22,"S-",0.106
2019-04-30,23,"OC+",0.106
2019-04-30,27,"C+",0.065
2019-04-30,30,"R-",0.0522142857142857
2019-04-30,32,"I-",0.0906428571428571
2019-04-30,33,"V-",0.100928571428571
2019-04-30,35,"R+",0.0941428571428571
2019-04-30,36,"C+",0.104
2019-04-30,38,"OC+",0.088
2019-04-30,39,"C-",0.0802857142857143
2019-04-30,41,"R+",0.0892857142857143
2019-04-30,42,"OC+",0.113
2019-04-30,45,"S-",0.092
2019-04-30,47,"V-",0.104
2019-04-30,48,"I-",0.0974285714285714
2019-04-30,53,"C-",0.124142857142857
2019-04-30,54,"V+",0.13
2019-04-30,56,"R-",0.1055
2019-04-30,58,"OC-",0.0844285714285714
NA,4,"R+",NA
NA,8,"V+",NA
NA,12,"C+",NA
NA,13,"V+",NA
NA,23,"OC+",NA
NA,27,"C+",NA
NA,35,"R+",NA
NA,36,"C+",NA
NA,38,"OC+",NA
NA,41,"R+",NA
NA,42,"OC+",NA
NA,54,"V+",NA
2019-04-30,2,"C-",0.0877058823529412
2019-04-30,4,"R+",0.0567647058823529
2019-04-30,5,"R-",0.0553529411764706
2019-04-30,7,"OC-",0.0566176470588235
2019-04-30,8,"V+",0.0725882352941176
2019-04-30,12,"C+",0.084
2019-04-30,13,"V+",0.125
2019-04-30,14,"I-",0.0995588235294118
2019-04-30,16,"V-",0.0956029411764706
2019-04-30,17,"S-",0.0652647058823529
2019-04-30,21,"OC-",0.110294117647059
2019-04-30,22,"S-",0.105705882352941
2019-04-30,23,"OC+",0.106
2019-04-30,27,"C+",0.0652941176470588
2019-04-30,30,"R-",0.0527647058823529
2019-04-30,32,"I-",0.0905294117647059
2019-04-30,33,"V-",0.1005
2019-04-30,35,"R+",0.0945882352941177
2019-04-30,36,"C+",0.103823529411765
2019-04-30,38,"OC+",0.0881176470588235
2019-04-30,39,"C-",0.0801176470588235
2019-04-30,41,"R+",0.0896470588235294
2019-04-30,42,"OC+",0.112764705882353
2019-04-30,45,"S-",0.0917941176470588
2019-04-30,47,"V-",0.103411764705882
2019-04-30,48,"I-",0.0968529411764706
2019-04-30,53,"C-",0.123882352941176
2019-04-30,54,"V+",0.129823529411765
2019-04-30,56,"R-",0.106058823529412
2019-04-30,58,"OC-",0.0842647058823529
2019-05-01,2,"C-",0.0869791666666667
2019-05-01,4,"R+",0.0564166666666667
2019-05-01,5,"R-",0.0550625
2019-05-01,7,"OC-",0.0562708333333333
2019-05-01,8,"V+",0.070625
2019-05-01,12,"C+",0.0837916666666667
2019-05-01,13,"V+",0.123458333333333
2019-05-01,14,"I-",0.09825
2019-05-01,16,"V-",0.0939616228070175
2019-05-01,17,"S-",0.0650208333333333
2019-05-01,21,"OC-",0.1095
2019-05-01,22,"S-",0.104916666666667
2019-05-01,23,"OC+",0.105458333333333
2019-05-01,27,"C+",0.065
2019-05-01,30,"R-",0.0520625
2019-05-01,32,"I-",0.0894791666666667
2019-05-01,33,"V-",0.0990208333333333
2019-05-01,35,"R+",0.0939166666666667
2019-05-01,36,"C+",0.103125
2019-05-01,38,"OC+",0.087375
2019-05-01,39,"C-",0.0794583333333333
2019-05-01,41,"R+",0.0894166666666667
2019-05-01,42,"OC+",0.112083333333333
2019-05-01,45,"S-",0.0910625
2019-05-01,47,"V-",0.102291666666667
2019-05-01,48,"I-",0.095875
2019-05-01,53,"C-",0.1229375
2019-05-01,54,"V+",0.129
2019-05-01,56,"R-",0.1055
2019-05-01,58,"OC-",0.0836041666666667
2019-05-02,2,"C-",0.0864166666666667
2019-05-02,4,"R+",0.0564583333333333
2019-05-02,5,"R-",0.0552291666666667
2019-05-02,7,"OC-",0.0562083333333333
2019-05-02,8,"V+",0.0689583333333333
2019-05-02,12,"C+",0.0835833333333333
2019-05-02,13,"V+",0.121666666666667
2019-05-02,14,"I-",0.0977916666666667
2019-05-02,16,"V-",0.0929583333333333
2019-05-02,17,"S-",0.0648125
2019-05-02,21,"OC-",0.1093125
2019-05-02,22,"S-",0.1045
2019-05-02,23,"OC+",0.105583333333333
2019-05-02,27,"C+",0.065
2019-05-02,30,"R-",0.0517291666666667
2019-05-02,32,"I-",0.0889375
2019-05-02,33,"V-",0.0979166666666667
2019-05-02,35,"R+",0.093625
2019-05-02,36,"C+",0.103
2019-05-02,38,"OC+",0.0873333333333333
2019-05-02,39,"C-",0.0791458333333333
2019-05-02,41,"R+",0.0895
2019-05-02,42,"OC+",0.111958333333333
2019-05-02,45,"S-",0.0905625
2019-05-02,47,"V-",0.101416666666667
2019-05-02,48,"I-",0.0953541666666667
2019-05-02,53,"C-",0.122375
2019-05-02,54,"V+",0.128791666666667
2019-05-02,56,"R-",0.105541666666667
2019-05-02,58,"OC-",0.0834791666666667
2019-05-03,2,"C-",0.086
2019-05-03,4,"R+",0.0562916666666667
2019-05-03,5,"R-",0.0553125
2019-05-03,7,"OC-",0.0675833333333333
2019-05-03,8,"V+",0.068
2019-05-03,12,"C+",0.0835833333333333
2019-05-03,13,"V+",0.121
2019-05-03,14,"I-",0.0971875
2019-05-03,16,"V-",0.092
2019-05-03,17,"S-",0.06475
2019-05-03,21,"OC-",0.11925
2019-05-03,22,"S-",0.104458333333333
2019-05-03,23,"OC+",0.116791666666667
2019-05-03,27,"C+",0.0649166666666667
2019-05-03,30,"R-",0.051375
2019-05-03,32,"I-",0.088
2019-05-03,33,"V-",0.0971041666666667
2019-05-03,35,"R+",0.093
2019-05-03,36,"C+",0.102833333333333
2019-05-03,38,"OC+",0.09875
2019-05-03,39,"C-",0.0788125
2019-05-03,41,"R+",0.089
2019-05-03,42,"OC+",0.117541666666667
2019-05-03,45,"S-",0.0905
2019-05-03,47,"V-",0.101125
2019-05-03,48,"I-",0.0945
2019-05-03,53,"C-",0.121666666666667
2019-05-03,54,"V+",0.127875
2019-05-03,56,"R-",0.105229166666667
2019-05-03,58,"OC-",0.0900416666666667
2019-05-04,2,"C-",0.104041666666667
2019-05-04,4,"R+",0.0624583333333333
2019-05-04,5,"R-",0.0642083333333333
2019-05-04,7,"OC-",0.0893958333333333
2019-05-04,8,"V+",0.066625
2019-05-04,12,"C+",0.107333333333333
2019-05-04,13,"V+",0.120125
2019-05-04,14,"I-",0.130354166666667
2019-05-04,16,"V-",0.091375
2019-05-04,17,"S-",0.0744375
2019-05-04,21,"OC-",0.134520833333333
2019-05-04,22,"S-",0.1250625
2019-05-04,23,"OC+",0.137708333333333
2019-05-04,27,"C+",0.0755833333333333
2019-05-04,30,"R-",0.0577083333333333
2019-05-04,32,"I-",0.12275
2019-05-04,33,"V-",0.0964166666666667
2019-05-04,35,"R+",0.105083333333333
2019-05-04,36,"C+",0.128083333333333
2019-05-04,38,"OC+",0.116541666666667
2019-05-04,39,"C-",0.0989583333333333
2019-05-04,41,"R+",0.096875
2019-05-04,42,"OC+",0.130291666666667
2019-05-04,45,"S-",0.1058125
2019-05-04,47,"V-",0.100833333333333
2019-05-04,48,"I-",0.1186875
2019-05-04,53,"C-",0.132354166666667
2019-05-04,54,"V+",0.127083333333333
2019-05-04,56,"R-",0.10875
2019-05-04,58,"OC-",0.101791666666667
2019-05-05,2,"C-",0.1045
2019-05-05,4,"R+",0.0619583333333333
2019-05-05,5,"R-",0.063625
2019-05-05,7,"OC-",0.0862291666666667
2019-05-05,8,"V+",0.0642916666666667
2019-05-05,12,"C+",0.107916666666667
2019-05-05,13,"V+",0.117333333333333
2019-05-05,14,"I-",0.131708333333333
2019-05-05,16,"V-",0.102125
2019-05-05,17,"S-",0.0741458333333333
2019-05-05,21,"OC-",0.131729166666667
2019-05-05,22,"S-",0.124104166666667
2019-05-05,23,"OC+",0.1365
2019-05-05,27,"C+",0.0768333333333333
2019-05-05,30,"R-",0.0568541666666667
2019-05-05,32,"I-",0.129229166666667
2019-05-05,33,"V-",0.0938958333333333
2019-05-05,35,"R+",0.10525
2019-05-05,36,"C+",0.130708333333333
2019-05-05,38,"OC+",0.113708333333333
2019-05-05,39,"C-",0.101854166666667
2019-05-05,41,"R+",0.0964583333333333
2019-05-05,42,"OC+",0.130333333333333
2019-05-05,45,"S-",0.10775
2019-05-05,47,"V-",0.0982708333333333
2019-05-05,48,"I-",0.119666666666667
2019-05-05,53,"C-",0.133833333333333
2019-05-05,54,"V+",0.124916666666667
2019-05-05,56,"R-",0.108104166666667
2019-05-05,58,"OC-",0.100166666666667
2019-05-06,2,"C-",0.102895833333333
2019-05-06,4,"R+",0.0609583333333333
2019-05-06,5,"R-",0.0624166666666667
2019-05-06,7,"OC-",0.0823125
2019-05-06,8,"V+",0.062625
2019-05-06,12,"C+",0.10625
2019-05-06,13,"V+",0.114875
2019-05-06,14,"I-",0.129333333333333
2019-05-06,16,"V-",0.100041666666667
2019-05-06,17,"S-",0.0728958333333333
2019-05-06,21,"OC-",0.129291666666667
2019-05-06,22,"S-",0.121833333333333
2019-05-06,23,"OC+",0.134
2019-05-06,27,"C+",0.0755416666666667
2019-05-06,30,"R-",0.0555416666666667
2019-05-06,32,"I-",0.126625
2019-05-06,33,"V-",0.0917708333333333
2019-05-06,35,"R+",0.103291666666667
2019-05-06,36,"C+",0.128333333333333
2019-05-06,38,"OC+",0.111333333333333
2019-05-06,39,"C-",0.0996458333333333
2019-05-06,41,"R+",0.0952916666666667
2019-05-06,42,"OC+",0.1295
2019-05-06,45,"S-",0.1056875
2019-05-06,47,"V-",0.09625
2019-05-06,48,"I-",0.11675
2019-05-06,53,"C-",0.133291666666667
2019-05-06,54,"V+",0.123583333333333
2019-05-06,56,"R-",0.1071875
2019-05-06,58,"OC-",0.0983333333333333
2019-05-07,2,"C-",0.100625
2019-05-07,4,"R+",0.0595833333333333
2019-05-07,5,"R-",0.0608958333333333
2019-05-07,7,"OC-",0.0776041666666667
2019-05-07,8,"V+",0.060875
2019-05-07,12,"C+",0.103416666666667
2019-05-07,13,"V+",0.112291666666667
2019-05-07,14,"I-",0.125958333333333
2019-05-07,16,"V-",0.0977916666666667
2019-05-07,17,"S-",0.0712916666666667
2019-05-07,21,"OC-",0.1264375
2019-05-07,22,"S-",0.118645833333333
2019-05-07,23,"OC+",0.1305
2019-05-07,27,"C+",0.0735833333333333
2019-05-07,30,"R-",0.0542916666666667
2019-05-07,32,"I-",0.122541666666667
2019-05-07,33,"V-",0.0895416666666667
2019-05-07,35,"R+",0.100916666666667
2019-05-07,36,"C+",0.1255
2019-05-07,38,"OC+",0.108625
2019-05-07,39,"C-",0.0966041666666667
2019-05-07,41,"R+",0.0939166666666667
2019-05-07,42,"OC+",0.127875
2019-05-07,45,"S-",0.102708333333333
2019-05-07,47,"V-",0.0938958333333333
2019-05-07,48,"I-",0.113770833333333
2019-05-07,53,"C-",0.131833333333333
2019-05-07,54,"V+",0.12175
2019-05-07,56,"R-",0.1060625
2019-05-07,58,"OC-",0.0960625
2019-05-08,2,"C-",0.0983333333333333
2019-05-08,4,"R+",0.0587083333333333
2019-05-08,5,"R-",0.05975
2019-05-08,7,"OC-",0.073125
2019-05-08,8,"V+",0.05925
2019-05-08,12,"C+",0.100625
2019-05-08,13,"V+",0.109666666666667
2019-05-08,14,"I-",0.122645833333333
2019-05-08,16,"V-",0.0955833333333333
2019-05-08,17,"S-",0.0696875
2019-05-08,21,"OC-",0.12375
2019-05-08,22,"S-",0.1155625
2019-05-08,23,"OC+",0.126791666666667
2019-05-08,27,"C+",0.0716666666666667
2019-05-08,30,"R-",0.053125
2019-05-08,32,"I-",0.118916666666667
2019-05-08,33,"V-",0.0875833333333333
2019-05-08,35,"R+",0.099125
2019-05-08,36,"C+",0.122791666666667
2019-05-08,38,"OC+",0.106041666666667
2019-05-08,39,"C-",0.0937083333333333
2019-05-08,41,"R+",0.0928333333333333
2019-05-08,42,"OC+",0.126458333333333
2019-05-08,45,"S-",0.1
2019-05-08,47,"V-",0.09175
2019-05-08,48,"I-",0.111333333333333
2019-05-08,53,"C-",0.130291666666667
2019-05-08,54,"V+",0.120208333333333
2019-05-08,56,"R-",0.1050625
2019-05-08,58,"OC-",0.0939583333333333
2019-05-09,2,"C-",0.0958333333333333
2019-05-09,4,"R+",0.0579166666666667
2019-05-09,5,"R-",0.0586458333333333
2019-05-09,7,"OC-",0.0690625
2019-05-09,8,"V+",0.0577083333333333
2019-05-09,12,"C+",0.0977916666666667
2019-05-09,13,"V+",0.107375
2019-05-09,14,"I-",0.119145833333333
2019-05-09,16,"V-",0.0933333333333333
2019-05-09,17,"S-",0.0680625
2019-05-09,21,"OC-",0.1210625
2019-05-09,22,"S-",0.112791666666667
2019-05-09,23,"OC+",0.1235
2019-05-09,27,"C+",0.0695416666666667
2019-05-09,30,"R-",0.0521458333333333
2019-05-09,32,"I-",0.115145833333333
2019-05-09,33,"V-",0.0857708333333333
2019-05-09,35,"R+",0.0972083333333333
2019-05-09,36,"C+",0.120416666666667
2019-05-09,38,"OC+",0.103541666666667
2019-05-09,39,"C-",0.0908958333333333
2019-05-09,41,"R+",0.0917083333333333
2019-05-09,42,"OC+",0.124625
2019-05-09,45,"S-",0.0972916666666667
2019-05-09,47,"V-",0.089875
2019-05-09,48,"I-",0.10875
2019-05-09,53,"C-",0.128458333333333
2019-05-09,54,"V+",0.118833333333333
2019-05-09,56,"R-",0.103791666666667
2019-05-09,58,"OC-",0.091875
2019-05-10,2,"C-",0.0942708333333333
2019-05-10,4,"R+",0.0573333333333333
2019-05-10,5,"R-",0.0579166666666667
2019-05-10,7,"OC-",0.0665625
2019-05-10,8,"V+",0.05675
2019-05-10,12,"C+",0.0958333333333333
2019-05-10,13,"V+",0.105791666666667
2019-05-10,14,"I-",0.11675
2019-05-10,16,"V-",0.0919166666666667
2019-05-10,17,"S-",0.066875
2019-05-10,21,"OC-",0.1194375
2019-05-10,22,"S-",0.111104166666667
2019-05-10,23,"OC+",0.121458333333333
2019-05-10,27,"C+",0.0684166666666667
2019-05-10,30,"R-",0.0514583333333333
2019-05-10,32,"I-",0.1124375
2019-05-10,33,"V-",0.0846458333333333
2019-05-10,35,"R+",0.096
2019-05-10,36,"C+",0.118583333333333
2019-05-10,38,"OC+",0.101875
2019-05-10,39,"C-",0.0889166666666667
2019-05-10,41,"R+",0.0908333333333333
2019-05-10,42,"OC+",0.123583333333333
2019-05-10,45,"S-",0.0955625
2019-05-10,47,"V-",0.0888541666666667
2019-05-10,48,"I-",0.107145833333333
2019-05-10,53,"C-",0.127395833333333
2019-05-10,54,"V+",0.117958333333333
2019-05-10,56,"R-",0.103020833333333
2019-05-10,58,"OC-",0.0905833333333333
2019-05-11,2,"C-",0.0927708333333333
2019-05-11,4,"R+",0.0570416666666667
2019-05-11,5,"R-",0.0575625
2019-05-11,7,"OC-",0.06425
2019-05-11,8,"V+",0.0560833333333333
2019-05-11,12,"C+",0.094125
2019-05-11,13,"V+",0.104416666666667
2019-05-11,14,"I-",0.114458333333333
2019-05-11,16,"V-",0.09075
2019-05-11,17,"S-",0.0661666666666667
2019-05-11,21,"OC-",0.117770833333333
2019-05-11,22,"S-",0.109770833333333
2019-05-11,23,"OC+",0.119333333333333
2019-05-11,27,"C+",0.0675833333333333
2019-05-11,30,"R-",0.0510625
2019-05-11,32,"I-",0.110145833333333
2019-05-11,33,"V-",0.0836458333333333
2019-05-11,35,"R+",0.0952083333333333
2019-05-11,36,"C+",0.11725
2019-05-11,38,"OC+",0.100291666666667
2019-05-11,39,"C-",0.0874583333333333
2019-05-11,41,"R+",0.090375
2019-05-11,42,"OC+",0.122416666666667
2019-05-11,45,"S-",0.094
2019-05-11,47,"V-",0.0879375
2019-05-11,48,"I-",0.1055625
2019-05-11,53,"C-",0.126291666666667
2019-05-11,54,"V+",0.117333333333333
2019-05-11,56,"R-",0.102625
2019-05-11,58,"OC-",0.0892916666666667
2019-05-12,2,"C-",0.0906041666666667
2019-05-12,4,"R+",0.056375
2019-05-12,5,"R-",0.0566458333333333
2019-05-12,7,"OC-",0.0615625
2019-05-12,8,"V+",0.054875
2019-05-12,12,"C+",0.0916666666666667
2019-05-12,13,"V+",0.1025
2019-05-12,14,"I-",0.1115625
2019-05-12,16,"V-",0.0888333333333333
2019-05-12,17,"S-",0.0648958333333333
2019-05-12,21,"OC-",0.115520833333333
2019-05-12,22,"S-",0.107645833333333
2019-05-12,23,"OC+",0.116916666666667
2019-05-12,27,"C+",0.066375
2019-05-12,30,"R-",0.0502708333333333
2019-05-12,32,"I-",0.107291666666667
2019-05-12,33,"V-",0.0822083333333333
2019-05-12,35,"R+",0.094375
2019-05-12,36,"C+",0.11525
2019-05-12,38,"OC+",0.0985833333333333
